1701832822.794340 server started (69887): version 3.3a, socket /private/tmp/tmux-501/default, protocol 8
1701832822.794478 on Darwin 21.6.0 Darwin Kernel Version 21.6.0: Thu Sep 29 20:13:56 PDT 2022; root:xnu-8020.240.7~1/RELEASE_ARM64_T6000
1701832822.794510 using libevent 2.1.12-stable (select); utf8proc 2.9.0; ncurses 6.4
1701832822.794765 input_key_build: 0x10e003 (PasteStart) is \033[200~
1701832822.796203 input_key_build: 0x60000010e1a3 (C-S-Home) is \033[1;6H
1701832822.796213 input_key_build: 0x60000010e1a4 (C-S-End) is \033[1;6F
1701832822.796223 input_key_build: 0x60000010e1a5 (C-S-NPage) is \033[6;6~
1701832822.796234 input_key_build: 0x60000010e1a6 (C-S-PPage) is \033[5;6~
1701832822.796244 input_key_build: 0x60000010e1a8 (C-S-Up) is \033[1;6A
1701832822.796254 input_key_build: 0x60000010e1a9 (C-S-Down) is \033[1;6B
1701832822.796265 input_key_build: 0x60000010e1aa (C-S-Left) is \033[1;6D
1701832822.796275 input_key_build: 0x60000010e1ab (C-S-Right) is \033[1;6C
1701832822.796286 input_key_build: 0x200000010e1ac (KP/[K]) is \033Oo
1701832822.796297 input_key_build: 0x200000010e1ad (KP*[K]) is \033Oj
1701832822.796307 input_key_build: 0x200000010e1ae (KP-[K]) is \033Om
1701832822.796317 input_key_build: 0x200000010e1af (KP7[K]) is \033Ow
1701832822.796328 input_key_build: 0x200000010e1b0 (KP8[K]) is \033Ox
1701832822.796338 input_key_build: 0x200000010e1b1 (KP9[K]) is \033Oy
1701832822.796348 input_key_build: 0x200000010e1b2 (KP+[K]) is \033Ok
1701832822.796359 input_key_build: 0x200000010e1b3 (KP4[K]) is \033Ot
1701832822.796369 input_key_build: 0x200000010e1b4 (KP5[K]) is \033Ou
1701832822.796379 input_key_build: 0x200000010e1b5 (KP6[K]) is \033Ov
1701832822.796410 input_key_build: 0x200000010e1b6 (KP1[K]) is \033Oq
1701832822.796420 input_key_build: 0x200000010e1b7 (KP2[K]) is \033Or
1701832822.796431 input_key_build: 0x200000010e1b8 (KP3[K]) is \033Os
1701832822.796441 input_key_build: 0x200000010e1b9 (KPEnter[K]) is \033OM
1701832822.796451 input_key_build: 0x200000010e1ba (KP0[K]) is \033Op
1701832822.796462 input_key_build: 0x200000010e1bb (KP.[K]) is \033On
1701832822.796472 input_key_build: 0x400000010e1a8 (Up[C]) is \033OA
1701832822.796483 input_key_build: 0x400000010e1a9 (Down[C]) is \033OB
1701832822.796493 input_key_build: 0x400000010e1aa (Left[C]) is \033OD
1701832822.796504 input_key_build: 0x400000010e1ab (Right[C]) is \033OC
1701832822.796514 input_key_build: 0x810000010e195 (M-F1[I]) is \033[1;3P
1701832822.796524 input_key_build: 0x810000010e196 (M-F2[I]) is \033[1;3Q
1701832822.796535 input_key_build: 0x810000010e197 (M-F3[I]) is \033[1;3R
1701832822.796545 input_key_build: 0x810000010e198 (M-F4[I]) is \033[1;3S
1701832822.796556 input_key_build: 0x810000010e199 (M-F5[I]) is \033[15;3~
1701832822.796619 input_key_build: 0x810000010e19a (M-F6[I]) is \033[17;3~
1701832822.796634 input_key_build: 0x810000010e19b (M-F7[I]) is \033[18;3~
1701832822.796642 input_key_build: 0x810000010e19c (M-F8[I]) is \033[19;3~
1701832822.796651 input_key_build: 0x810000010e19d (M-F9[I]) is \033[20;3~
1701832822.796659 input_key_build: 0x810000010e19e (M-F10[I]) is \033[21;3~
1701832822.796667 input_key_build: 0x810000010e19f (M-F11[I]) is \033[23;3~
1701832822.796675 input_key_build: 0x810000010e1a0 (M-F12[I]) is \033[24;3~
1701832822.796684 input_key_build: 0x810000010e1a1 (M-IC[I]) is \033[2;3~
1701832822.796692 input_key_build: 0x810000010e1a2 (M-DC[I]) is \033[3;3~
1701832822.796700 input_key_build: 0x810000010e1a3 (M-Home[I]) is \033[1;3H
1701832822.796709 input_key_build: 0x810000010e1a4 (M-End[I]) is \033[1;3F
1701832822.796717 input_key_build: 0x810000010e1a5 (M-NPage[I]) is \033[6;3~
1701832822.796726 input_key_build: 0x810000010e1a6 (M-PPage[I]) is \033[5;3~
1701832822.796734 input_key_build: 0x810000010e1a8 (M-Up[I]) is \033[1;3A
1701832822.796742 input_key_build: 0x810000010e1a9 (M-Down[I]) is \033[1;3B
1701832822.796750 input_key_build: 0x810000010e1aa (M-Left[I]) is \033[1;3D
1701832822.796759 input_key_build: 0x810000010e1ab (M-Right[I]) is \033[1;3C
1701832822.796767 input_key_build: 0x830000010e195 (C-M-F1[I]) is \033[1;7P
1701832822.796776 input_key_build: 0x830000010e196 (C-M-F2[I]) is \033[1;7Q
1701832822.796784 input_key_build: 0x830000010e197 (C-M-F3[I]) is \033[1;7R
1701832822.796792 input_key_build: 0x830000010e198 (C-M-F4[I]) is \033[1;7S
1701832822.796800 input_key_build: 0x830000010e199 (C-M-F5[I]) is \033[15;7~
1701832822.796808 input_key_build: 0x830000010e19a (C-M-F6[I]) is \033[17;7~
1701832822.796817 input_key_build: 0x830000010e19b (C-M-F7[I]) is \033[18;7~
1701832822.796825 input_key_build: 0x830000010e19c (C-M-F8[I]) is \033[19;7~
1701832822.796833 input_key_build: 0x830000010e19d (C-M-F9[I]) is \033[20;7~
1701832822.796841 input_key_build: 0x830000010e19e (C-M-F10[I]) is \033[21;7~
1701832822.796850 input_key_build: 0x830000010e19f (C-M-F11[I]) is \033[23;7~
1701832822.796858 input_key_build: 0x830000010e1a0 (C-M-F12[I]) is \033[24;7~
1701832822.796866 input_key_build: 0x830000010e1a1 (C-M-IC[I]) is \033[2;7~
1701832822.796874 input_key_build: 0x830000010e1a2 (C-M-DC[I]) is \033[3;7~
1701832822.796882 input_key_build: 0x830000010e1a3 (C-M-Home[I]) is \033[1;7H
1701832822.796890 input_key_build: 0x830000010e1a4 (C-M-End[I]) is \033[1;7F
1701832822.796899 input_key_build: 0x830000010e1a5 (C-M-NPage[I]) is \033[6;7~
1701832822.796907 input_key_build: 0x830000010e1a6 (C-M-PPage[I]) is \033[5;7~
1701832822.796915 input_key_build: 0x830000010e1a8 (C-M-Up[I]) is \033[1;7A
1701832822.796923 input_key_build: 0x830000010e1a9 (C-M-Down[I]) is \033[1;7B
1701832822.796931 input_key_build: 0x830000010e1aa (C-M-Left[I]) is \033[1;7D
1701832822.796939 input_key_build: 0x830000010e1ab (C-M-Right[I]) is \033[1;7C
1701832822.796948 input_key_build: 0x850000010e195 (M-S-F1[I]) is \033[1;4P
1701832822.796970 input_key_build: 0x850000010e196 (M-S-F2[I]) is \033[1;4Q
1701832822.796978 input_key_build: 0x850000010e197 (M-S-F3[I]) is \033[1;4R
1701832822.796986 input_key_build: 0x850000010e198 (M-S-F4[I]) is \033[1;4S
1701832822.796995 input_key_build: 0x850000010e199 (M-S-F5[I]) is \033[15;4~
1701832822.797003 input_key_build: 0x850000010e19a (M-S-F6[I]) is \033[17;4~
1701832822.797012 input_key_build: 0x850000010e19b (M-S-F7[I]) is \033[18;4~
1701832822.797020 input_key_build: 0x850000010e19c (M-S-F8[I]) is \033[19;4~
1701832822.797029 input_key_build: 0x850000010e19d (M-S-F9[I]) is \033[20;4~
1701832822.797037 input_key_build: 0x850000010e19e (M-S-F10[I]) is \033[21;4~
1701832822.797045 input_key_build: 0x850000010e19f (M-S-F11[I]) is \033[23;4~
1701832822.797054 input_key_build: 0x850000010e1a0 (M-S-F12[I]) is \033[24;4~
1701832822.797062 input_key_build: 0x850000010e1a1 (M-S-IC[I]) is \033[2;4~
1701832822.797070 input_key_build: 0x850000010e1a2 (M-S-DC[I]) is \033[3;4~
1701832822.797078 input_key_build: 0x850000010e1a3 (M-S-Home[I]) is \033[1;4H
1701832822.797086 input_key_build: 0x850000010e1a4 (M-S-End[I]) is \033[1;4F
1701832822.797095 input_key_build: 0x850000010e1a5 (M-S-NPage[I]) is \033[6;4~
1701832822.797103 input_key_build: 0x850000010e1a6 (M-S-PPage[I]) is \033[5;4~
1701832822.797111 input_key_build: 0x850000010e1a8 (M-S-Up[I]) is \033[1;4A
1701832822.797119 input_key_build: 0x850000010e1a9 (M-S-Down[I]) is \033[1;4B
1701832822.797127 input_key_build: 0x850000010e1aa (M-S-Left[I]) is \033[1;4D
1701832822.797135 input_key_build: 0x850000010e1ab (M-S-Right[I]) is \033[1;4C
1701832822.797144 input_key_build: 0x870000010e195 (C-M-S-F1[I]) is \033[1;8P
1701832822.797152 input_key_build: 0x870000010e196 (C-M-S-F2[I]) is \033[1;8Q
1701832822.797160 input_key_build: 0x870000010e197 (C-M-S-F3[I]) is \033[1;8R
1701832822.797168 input_key_build: 0x870000010e198 (C-M-S-F4[I]) is \033[1;8S
1701832822.797176 input_key_build: 0x870000010e199 (C-M-S-F5[I]) is \033[15;8~
1701832822.797184 input_key_build: 0x870000010e19a (C-M-S-F6[I]) is \033[17;8~
1701832822.797192 input_key_build: 0x870000010e19b (C-M-S-F7[I]) is \033[18;8~
1701832822.797200 input_key_build: 0x870000010e19c (C-M-S-F8[I]) is \033[19;8~
1701832822.797208 input_key_build: 0x870000010e19d (C-M-S-F9[I]) is \033[20;8~
1701832822.797217 input_key_build: 0x870000010e19e (C-M-S-F10[I]) is \033[21;8~
1701832822.797225 input_key_build: 0x870000010e19f (C-M-S-F11[I]) is \033[23;8~
1701832822.797233 input_key_build: 0x870000010e1a0 (C-M-S-F12[I]) is \033[24;8~
1701832822.797241 input_key_build: 0x870000010e1a1 (C-M-S-IC[I]) is \033[2;8~
1701832822.797249 input_key_build: 0x870000010e1a2 (C-M-S-DC[I]) is \033[3;8~
1701832822.797257 input_key_build: 0x870000010e1a3 (C-M-S-Home[I]) is \033[1;8H
1701832822.797267 input_key_build: 0x870000010e1a4 (C-M-S-End[I]) is \033[1;8F
1701832822.797276 input_key_build: 0x870000010e1a5 (C-M-S-NPage[I]) is \033[6;8~
1701832822.797284 input_key_build: 0x870000010e1a6 (C-M-S-PPage[I]) is \033[5;8~
1701832822.797292 input_key_build: 0x870000010e1a8 (C-M-S-Up[I]) is \033[1;8A
1701832822.797300 input_key_build: 0x870000010e1a9 (C-M-S-Down[I]) is \033[1;8B
1701832822.797462 input_key_build: 0x870000010e1aa (C-M-S-Left[I]) is \033[1;8D
1701832822.797474 input_key_build: 0x870000010e1ab (C-M-S-Right[I]) is \033[1;8C
1701832822.797513 yylex_token: bind
1701832822.797524 yylex_token: -N
1701832822.797535 yylex_token: Send the prefix key
1701832822.797543 yylex_token: C-b
1701832822.797553 yylex_token: send-prefix
1701832822.797596 cmd_parse_build_commands 0:0: bind
1701832822.797605 cmd_parse_build_commands 0:1: -N
1701832822.797614 cmd_parse_build_commands 0:2: Send the prefix key
1701832822.797622 cmd_parse_build_commands 0:3: C-b
1701832822.797630 cmd_parse_build_commands 0:4 0:0: send-prefix
1701832822.797686 cmd_parse_build_commands 0:0: send-prefix
1701832822.797710 args_parse: flags end at 1 of 1
1701832822.797727 cmd_parse_build_commands: send-prefix
1701832822.797738 args_parse: -N = Send the prefix key
1701832822.797766 args_parse: flags end at 3 of 5
1701832822.797775 args_parse: 3 = C-b (type 1)
1701832822.797784 args_parse: 4 = send-prefix (type 2)
1701832822.797831 cmd_parse_build_commands: bind-key -N "Send the prefix key" C-b { send-prefix }
1701832822.797872 cmdq_get_command: [bind-key/0x145e09320] group 2
1701832822.797881 cmdq_append <global>: [bind-key/0x145e09320]
1701832822.797890 yylex_token: bind
1701832822.797898 yylex_token: -N
1701832822.797909 yylex_token: Rotate through the panes
1701832822.797917 yylex_token: C-o
1701832822.797926 yylex_token: rotate-window
1701832822.797936 cmd_parse_build_commands 0:0: bind
1701832822.797944 cmd_parse_build_commands 0:1: -N
1701832822.797952 cmd_parse_build_commands 0:2: Rotate through the panes
1701832822.797959 cmd_parse_build_commands 0:3: C-o
1701832822.797968 cmd_parse_build_commands 0:4 0:0: rotate-window
1701832822.797979 cmd_parse_build_commands 0:0: rotate-window
1701832822.797990 args_parse: flags end at 1 of 1
1701832822.798000 cmd_parse_build_commands: rotate-window
1701832822.798009 args_parse: -N = Rotate through the panes
1701832822.798017 args_parse: flags end at 3 of 5
1701832822.798025 args_parse: 3 = C-o (type 1)
1701832822.798034 args_parse: 4 = rotate-window (type 2)
1701832822.798054 cmd_parse_build_commands: bind-key -N "Rotate through the panes" C-o { rotate-window }
1701832822.798066 cmdq_get_command: [bind-key/0x145e09b00] group 10
1701832822.798075 cmdq_append <global>: [bind-key/0x145e09b00]
1701832822.798083 yylex_token: bind
1701832822.798091 yylex_token: -N
1701832822.798104 yylex_token: Suspend the current client
1701832822.798113 yylex_token: C-z
1701832822.798125 yylex_token: suspend-client
1701832822.798137 cmd_parse_build_commands 0:0: bind
1701832822.798146 cmd_parse_build_commands 0:1: -N
1701832822.798155 cmd_parse_build_commands 0:2: Suspend the current client
1701832822.798164 cmd_parse_build_commands 0:3: C-z
1701832822.798173 cmd_parse_build_commands 0:4 0:0: suspend-client
1701832822.798185 cmd_parse_build_commands 0:0: suspend-client
1701832822.798199 args_parse: flags end at 1 of 1
1701832822.798210 cmd_parse_build_commands: suspend-client
1701832822.798221 args_parse: -N = Suspend the current client
1701832822.798230 args_parse: flags end at 3 of 5
1701832822.798240 args_parse: 3 = C-z (type 1)
1701832822.798250 args_parse: 4 = suspend-client (type 2)
1701832822.798271 cmd_parse_build_commands: bind-key -N "Suspend the current client" C-z { suspend-client }
1701832822.798284 cmdq_get_command: [bind-key/0x145e09e60] group 18
1701832822.798295 cmdq_append <global>: [bind-key/0x145e09e60]
1701832822.798304 yylex_token: bind
1701832822.798313 yylex_token: -N
1701832822.798325 yylex_token: Select next layout
1701832822.798335 yylex_token: Space
1701832822.798345 yylex_token: next-layout
1701832822.798356 cmd_parse_build_commands 0:0: bind
1701832822.798365 cmd_parse_build_commands 0:1: -N
1701832822.798373 cmd_parse_build_commands 0:2: Select next layout
1701832822.798382 cmd_parse_build_commands 0:3: Space
1701832822.798392 cmd_parse_build_commands 0:4 0:0: next-layout
1701832822.798404 cmd_parse_build_commands 0:0: next-layout
1701832822.798416 args_parse: flags end at 1 of 1
1701832822.798427 cmd_parse_build_commands: next-layout
1701832822.798437 args_parse: -N = Select next layout
1701832822.798446 args_parse: flags end at 3 of 5
1701832822.798455 args_parse: 3 = Space (type 1)
1701832822.798465 args_parse: 4 = next-layout (type 2)
1701832822.798489 cmd_parse_build_commands: bind-key -N "Select next layout" Space { next-layout }
1701832822.798502 cmdq_get_command: [bind-key/0x145e09f50] group 26
1701832822.798513 cmdq_append <global>: [bind-key/0x145e09f50]
1701832822.798523 yylex_token: bind
1701832822.798532 yylex_token: -N
1701832822.798544 yylex_token: Break pane to a new window
1701832822.798554 yylex_token: !
1701832822.798564 yylex_token: break-pane
1701832822.798575 cmd_parse_build_commands 0:0: bind
1701832822.798585 cmd_parse_build_commands 0:1: -N
1701832822.798594 cmd_parse_build_commands 0:2: Break pane to a new window
1701832822.798617 cmd_parse_build_commands 0:3: !
1701832822.798627 cmd_parse_build_commands 0:4 0:0: break-pane
1701832822.798638 cmd_parse_build_commands 0:0: break-pane
1701832822.798649 args_parse: flags end at 1 of 1
1701832822.798660 cmd_parse_build_commands: break-pane
1701832822.798671 args_parse: -N = Break pane to a new window
1701832822.798680 args_parse: flags end at 3 of 5
1701832822.798689 args_parse: 3 = ! (type 1)
1701832822.798700 args_parse: 4 = break-pane (type 2)
1701832822.798720 cmd_parse_build_commands: bind-key -N "Break pane to a new window" ! { break-pane }
1701832822.798733 cmdq_get_command: [bind-key/0x145e0a640] group 34
1701832822.798742 cmdq_append <global>: [bind-key/0x145e0a640]
1701832822.798752 yylex_token: bind
1701832822.798762 yylex_token: -N
1701832822.798773 yylex_token: Split window vertically
1701832822.798782 yylex_token: "
1701832822.798792 yylex_token: split-window
1701832822.798803 cmd_parse_build_commands 0:0: bind
1701832822.798812 cmd_parse_build_commands 0:1: -N
1701832822.798821 cmd_parse_build_commands 0:2: Split window vertically
1701832822.798829 cmd_parse_build_commands 0:3: "
1701832822.798839 cmd_parse_build_commands 0:4 0:0: split-window
1701832822.798850 cmd_parse_build_commands 0:0: split-window
1701832822.798863 args_parse: flags end at 1 of 1
1701832822.798874 cmd_parse_build_commands: split-window
1701832822.798884 args_parse: -N = Split window vertically
1701832822.798893 args_parse: flags end at 3 of 5
1701832822.798902 args_parse: 3 = " (type 1)
1701832822.798912 args_parse: 4 = split-window (type 2)
1701832822.798932 cmd_parse_build_commands: bind-key -N "Split window vertically" \\" { split-window }
1701832822.798945 cmdq_get_command: [bind-key/0x145e0a7b0] group 42
1701832822.798954 cmdq_append <global>: [bind-key/0x145e0a7b0]
1701832822.798963 yylex_token: bind
1701832822.798973 yylex_token: -N
1701832822.798985 yylex_token: List all paste buffers
1701832822.798994 yylex_token: #
1701832822.799004 yylex_token: list-buffers
1701832822.799015 cmd_parse_build_commands 0:0: bind
1701832822.799025 cmd_parse_build_commands 0:1: -N
1701832822.799037 cmd_parse_build_commands 0:2: List all paste buffers
1701832822.799045 cmd_parse_build_commands 0:3: #
1701832822.799054 cmd_parse_build_commands 0:4 0:0: list-buffers
1701832822.799067 cmd_parse_build_commands 0:0: list-buffers
1701832822.799077 args_parse: flags end at 1 of 1
1701832822.799089 cmd_parse_build_commands: list-buffers
1701832822.799100 args_parse: -N = List all paste buffers
1701832822.799110 args_parse: flags end at 3 of 5
1701832822.799120 args_parse: 3 = # (type 1)
1701832822.799130 args_parse: 4 = list-buffers (type 2)
1701832822.799150 cmd_parse_build_commands: bind-key -N "List all paste buffers" \\# { list-buffers }
1701832822.799163 cmdq_get_command: [bind-key/0x145e0ae60] group 50
1701832822.799172 cmdq_append <global>: [bind-key/0x145e0ae60]
1701832822.799182 yylex_token: bind
1701832822.799191 yylex_token: -N
1701832822.799203 yylex_token: Rename current session
1701832822.799213 yylex_token: $
1701832822.799224 yylex_token: command-prompt
1701832822.799234 yylex_token: -I#S
1701832822.799245 yylex_token: rename-session
1701832822.799255 yylex_token: --
1701832822.799265 yylex_token: %%
1701832822.799277 cmd_parse_build_commands 0:0: bind
1701832822.799286 cmd_parse_build_commands 0:1: -N
1701832822.799294 cmd_parse_build_commands 0:2: Rename current session
1701832822.799303 cmd_parse_build_commands 0:3: $
1701832822.799832 cmd_parse_build_commands 0:4 0:0: command-prompt
1701832822.799845 cmd_parse_build_commands 0:4 0:1: -I#S
1701832822.799854 cmd_parse_build_commands 0:4 0:2 0:0: rename-session
1701832822.799862 cmd_parse_build_commands 0:4 0:2 0:1: --
1701832822.799871 cmd_parse_build_commands 0:4 0:2 0:2: %%
1701832822.799882 cmd_parse_build_commands 0:0: command-prompt
1701832822.799890 cmd_parse_build_commands 0:1: -I#S
1701832822.799898 cmd_parse_build_commands 0:2 0:0: rename-session
1701832822.799905 cmd_parse_build_commands 0:2 0:1: --
1701832822.799913 cmd_parse_build_commands 0:2 0:2: %%
1701832822.799937 cmd_parse_build_commands 0:0: rename-session
1701832822.799945 cmd_parse_build_commands 0:1: --
1701832822.799953 cmd_parse_build_commands 0:2: %%
1701832822.799964 args_parse: flags end at 2 of 3
1701832822.799972 args_parse: 2 = %% (type 1)
1701832822.799985 cmd_parse_build_commands: rename-session "%%"
1701832822.799994 args_parse: -I = #S
1701832822.800002 args_parse: flags end at 2 of 3
1701832822.800012 args_parse: 2 = rename-session "%%" (type 2)
1701832822.800030 cmd_parse_build_commands: command-prompt -I "#S" { rename-session "%%" }
1701832822.800039 args_parse: -N = Rename current session
1701832822.800047 args_parse: flags end at 3 of 5
1701832822.800055 args_parse: 3 = $ (type 1)
1701832822.800071 args_parse: 4 = command-prompt -I "#S" { rename-session "%%" } (type 2)
1701832822.800095 cmd_parse_build_commands: bind-key -N "Rename current session" \\$ { command-prompt -I "#S" { rename-session "%%" } }
1701832822.800109 cmdq_get_command: [bind-key/0x145e0b5f0] group 58
1701832822.800117 cmdq_append <global>: [bind-key/0x145e0b5f0]
1701832822.800125 yylex_token: bind
1701832822.800133 yylex_token: -N
1701832822.800144 yylex_token: Split window horizontally
1701832822.800152 yylex_get_word: %
1701832822.800161 yylex_token: split-window
1701832822.800169 yylex_token: -h
1701832822.800179 cmd_parse_build_commands 0:0: bind
1701832822.800186 cmd_parse_build_commands 0:1: -N
